x,s00
0.09103,1.64602
0.12103,1.64732
0.10494,1.60714
0.10481,1.68232
0.10487,1.64602

x,s01
0.32936,1.29086
0.42396,1.29345
0.37676,1.23512
0.3777,1.35178
0.37781,1.29345

x,s02
0.62377,1.18068
0.71953,1.18198
0.67238,1.09902
0.67093,1.26105
0.67223,1.18068

x,s03
1.00024,0.99791
